Page,Title,Company_name,Address,Description,Links
14,Medical Personal Assistant,London International Patient Services ,"Sheraton, Cairo, Egypt ",Full Time | Entry Level | 1 - 3 Yrs of Exp | Administration | Medical/Healthcare | Adminsrition | Customer Services | Customer Care | Customer Support | Medical | English | Call Centre | Call Center,https://wuzzuf.net/jobs/p/UG906cnQCedM-Medical-Personal-Assistant-London-International-Patient-Services-Cairo-Egypt?o=210&l=sp&t=sj&a=search-v3|hpb
15,Property Consultant,Global Building ,"Cairo, Egypt ",Full Time | Entry Level | 0 - 2 Yrs of Exp | Sales/Retail | Sales | Property Consultant | Communication Skills | Sales Skills | Advertising | Participation | Presentation Skills | Real Estate | Property Sales,https://wuzzuf.net/jobs/p/qOWcQGFIklzB-Property-Consultant-Global-Building-Cairo-Egypt?o=211&l=sp&t=sj&a=search-v3|hpb
15,System Analyst,FlairsTech ,"Cairo, Egypt ",Full Time | Experienced | 4 - 6 Yrs of Exp | IT/Software Development | Analyst/Research | System Analysis | Analysis | English | Information Technology (IT) | System Analyst | Information Systems,https://wuzzuf.net/jobs/p/rcm2f32mvKvT-System-Analyst-FlairsTech-Cairo-Egypt?o=212&l=sp&t=sj&a=search-v3|hpb
15,Coding Education Curriculum Developer,iSchool ,"Nasr City, Cairo, Egypt ",Full Time | Entry Level | 1 - 4 Yrs of Exp | IT/Software Development | Education/Teaching | Computer Science | Software Engineering | Coding | Ed-tech | Steam | Stem | STEAM | STEM,https://wuzzuf.net/jobs/p/59y5kF039Haj-Coding-Education-Curriculum-Developer-iSchool-Cairo-Egypt?o=213&l=sp&t=sj&a=search-v3|hpb
15,Senior VB6 Developer,Naba Soft  ,"Nasr City, Cairo, Egypt ",Full Time | Experienced | 5+ Yrs of Exp | IT/Software Development | Engineering - Telecom/Technology | VB 6 | VB | Software Development | Information Technology (IT) | ERP | Computer Science | JavaScript | Telecom Engineering,https://wuzzuf.net/jobs/p/SPmLMUsYIvmC-Senior-VB6-Developer-Naba-Soft-Cairo-Egypt?o=214&l=sp&t=sj&a=search-v3|hpb
15,Medical Transcriptionist – Typist,London International Patient Services ,"Sheraton, Cairo, Egypt ",Full Time | Work From HomeEntry Level | 0 - 1 Yrs of Exp | Writing/Editorial | Medical/Healthcare | Medical | Medical transcription | Editing | Writing | Good Listener | Detail Oriented,https://wuzzuf.net/jobs/p/GyJ7b7c6GVoJ-Medical-Transcriptionist-–-Typist-London-International-Patient-Services-Cairo-Egypt?o=215&l=sp&t=sj&a=search-v3|hpb
15,Field Marketing Manager (Branding),InstaShop ,"Cairo, Egypt ",Full Time | Experienced | 2 - 5 Yrs of Exp | Marketing/PR/Advertising | Brand Marketing | Event Planning | Advertising Campaigns | Marketing Campaigns | Offline Marketing | Client Relations | Negotiation | Social Media | Market Research,https://wuzzuf.net/jobs/p/C4YbuulZ0uML-Field-Marketing-Manager-Branding-InstaShop-Cairo-Egypt?o=216&l=sp&t=sj&a=search-v3|hpb
15,Human Resources Generalist,Shanawany Group ,"10th of Ramadan City, Sharqia, Egypt ",Full Time | Entry Level | 1 - 3 Yrs of Exp | Human Resources | Human Resources (HR) | Microsoft Office | Odoo | Recruitment | Personnel | ERP,https://wuzzuf.net/jobs/p/WoXfiUPQtSYr-Human-Resources-Generalist-Shanawany-Group-Sharqia-Egypt?o=217&l=sp&t=sj&a=search-v3|hpb
15,Senior PR Specialist,Strategic Exhibitions & Conferences ,"Sheraton, Cairo, Egypt ",Full Time | Experienced | 3 - 6 Yrs of Exp | Marketing/PR/Advertising | Media/Journalism/Publishing | Communication | E-Marketing | Marketing | Planning | PR | Social Media | Media Relations | Media Pitch,https://wuzzuf.net/jobs/p/xU2rjGplGxgN-Senior-PR-Specialist-Strategic-Exhibitions-Conferences-Cairo-Egypt?o=218&l=sp&t=sj&a=search-v3|hpb
15,Personnel/Payroll Specialist,Kazary ,"Obour City, Cairo, Egypt ",Full Time | Entry Level | 1 - 3 Yrs of Exp | males_only | Human Resources | Payroll | Personnel | Human Resources (HR) | Microsoft Excel | Mass Hiring | Hiring | payroll process,https://wuzzuf.net/jobs/p/bvRKU4urRC9P-PersonnelPayroll-Specialist-Kazary-Cairo-Egypt?o=219&l=sp&t=sj&a=search-v3|hpb
15,Social Media Moderator,Aqua Chiara Egypt  ,"6th of October, Giza, Egypt ",Freelance / ProjectEntry Level | 1 - 3 Yrs of Exp | Writing/Editorial | Marketing/PR/Advertising | Media/Journalism/Publishing | Social Media | E-Marketing | facebook | media | Online Marketing | Web Design | social,https://wuzzuf.net/jobs/p/vqwsNUd4ggnE-Social-Media-Moderator-Aqua-Chiara-Egypt-Giza-Egypt?o=220&l=sp&t=sj&a=search-v3|hpb
15,Smartphone Sales Supervisor,vivo ,"Sheraton, Cairo, Egypt ",Full Time | Experienced | 1+ Yrs of Exp | Operations/Management | Sales/Retail | Sales Skills | Computer Skills | Microsoft Office | English | Smartphone | Sales | Sales Target | Customer Service,https://wuzzuf.net/jobs/p/7DsmuMc6eJy4-Smartphone-Sales-Supervisor-vivo-Cairo-Egypt?o=221&l=sp&t=sj&a=search-v3|hpb
15,Sales Engineer/Specialist,T&D Design ,"New Cairo, Cairo, Egypt ",Full Time | Experienced | 4 - 7 Yrs of Exp | Engineering - Construction/Civil/Architecture | Sales/Retail | AutoCAD | Applied Arts | Engineering | excel | English | sales skills | Skills | Sales Target,https://wuzzuf.net/jobs/p/IjXUCbs513lY-Sales-EngineerSpecialist-TD-Design-Cairo-Egypt?o=222&l=sp&t=sj&a=search-v3|hpb
15,Sales Engineer (Electrical Panel Field),Chint Egemac ,"6th of October, Giza, Egypt ",Full Time | Entry Level | 1 - 3 Yrs of Exp | Sales/Retail | Engineering - Mechanical/Electrical | Electrical Engineering | Medium Voltage Panel | Tendering | Sales | Low Voltage | Sales Account Management | Sales Skills | Sales Target,https://wuzzuf.net/jobs/p/mUUFjVFQJtq9-Sales-Engineer-Electrical-Panel-Field-Chint-Egemac-Giza-Egypt?o=223&l=sp&t=sj&a=search-v3|hpb
15,Accountant,01electronics ,"New Cairo, Cairo, Egypt ",Full Time | Experienced | 2 - 5 Yrs of Exp | females_preferred | Accounting/Finance | Accounting | Finance | Bank | Financial Management | LC | Lg | Microsoft Word | Financial Analysis,https://wuzzuf.net/jobs/p/LxmeSXlHTRpJ-Accountant-01electronics-Cairo-Egypt?o=224&l=sp&t=sj&a=search-v3|hpb
15,Sales Engineer (Qena - Luxor - Aswan),BEDO Company  ,"Qena, Egypt ",Full Time | Experienced | 2+ Yrs of Exp | males_only | Sales/Retail | Engineering - Telecom/Technology | Engineering - Mechanical/Electrical | Sales | sales skills | Negotiation | Mechatronics | Mechanical | Engineering | Electrical,https://wuzzuf.net/jobs/p/8YMiBSg1Cs6a-Sales-Engineer-Qena---Luxor---Aswan-BEDO-Company-Qena-Egypt?o=225&l=sp&t=sj&a=search-v3|hpb
16,"Hr Specialist (Recruitment, Payroll & Personnel)",Home of Hope ,"Mokattam, Cairo, Egypt ",Full Time | Experienced | 3 - 5 Yrs of Exp | Human Resources | Recruitment | Human Resources (HR) | Personnel | Microsoft Office | Payroll,https://wuzzuf.net/jobs/p/Mx4qidAE0kAI-Hr-Specialist-Recruitment-Payroll-Personnel-Home-of-Hope-Cairo-Egypt?o=226&l=sp&t=sj&a=search-v3|hpb
16,Vodafone Uk / Ireland Customer Service Representative,Majorel Egypt ,"6th of October, Giza, Egypt ",Full Time | Entry Level | 0 - 3 Yrs of Exp | Customer Service/Support | Customer Service | Customer Care | Customer Support | Telecommunication | Call Center | English,https://wuzzuf.net/jobs/p/fGxcGN4QlVZc-Vodafone-Uk-Ireland-Customer-Service-Representative-Majorel-Egypt-Giza-Egypt?o=227&l=sp&t=sj&a=search-v3|hpb
16,Software QC Tester,STG ,"Cairo, Egypt ",Full Time | Experienced | 2 - 3 Yrs of Exp | IT/Software Development | Quality | Engineering - Telecom/Technology | computer | Information Technology (IT) | JIRA | Testing | Software Testing | Quality Control | Performance Testing,https://wuzzuf.net/jobs/p/2ytyANn0Zh2X-Software-QC-Tester-STG-Cairo-Egypt?o=228&l=sp&t=sj&a=search-v3|hpb
16,Technical Office Engineer,AVECO  Advanced Ventures for Engineering & Contracting ,"Abu Rawash, Giza, Egypt ",Full Time | Experienced | 3 - 5 Yrs of Exp | Engineering - Construction/Civil/Architecture | Technical Office | Technical Office Engineering | Engineering | Civil Engineering | Tendering | AutoCAD | Drawings | Microsoft Office | Civil,https://wuzzuf.net/jobs/p/pKYRtJbgaDXV-Technical-Office-Engineer-AVECO---Advanced-Ventures-for-Engineering-Contracting-Giza-Egypt?o=229&l=sp&t=sj&a=search-v3|hpb
16,Branch Manager,Filo car wash and detailing ,"New Cairo, Cairo, Egypt ",Full Time | Shift BasedManager | 2+ Yrs of Exp | Customer Service/Support | Operations/Management | Sales/Retail | Branch Manager | Manager | Customer Service | sales skills | Branch Management | Sales,https://wuzzuf.net/jobs/p/lFx5vWEFr0fL-Branch-Manager-Filo-car-wash-and-detailing-Cairo-Egypt?o=230&l=sp&t=sj&a=search-v3|hpb
16,Sales Engineer (Assuit - Sohag - Minya),BEDO Company  ,"Assiut, Egypt ",Full Time | Experienced | 2+ Yrs of Exp | males_only | Sales/Retail | Engineering - Telecom/Technology | Engineering - Mechanical/Electrical | Sales | Mechatronics | Mechanical | Engineering | Electrical | Communication | sales skills,https://wuzzuf.net/jobs/p/oF9OKnXeMt06-Sales-Engineer-Assuit---Sohag---Minya-BEDO-Company-Assiut-Egypt?o=231&l=sp&t=sj&a=search-v3|hpb
16,Furniture Production Engineer,Confidential ,"6th of October, Giza, Egypt ",Full Time | Experienced | 2 - 5 Yrs of Exp | Manufacturing/Production | Production | Upholstery | Interior Finishing | Manufacturing | Engineering | English | Applied Arts | Furniture,https://wuzzuf.net/jobs/p/2ppiuze427Vv-Furniture-Production-Engineer-Giza-Egypt?o=232&l=sp&t=sj&a=search-v3|hpb
16,Cybersecurity Sales Engineer,Confidential ,"Cairo, Egypt ",Full Time | Manager | 10 - 13 Yrs of Exp | IT/Software Development | Sales/Retail | Engineering - Telecom/Technology | Cybersecurity | Sales | Computer Science | Software Engineering | sales skills | Software | Microsoft Office,https://wuzzuf.net/jobs/p/ZAz5932rcjIL-Cybersecurity-Sales-Engineer-Cairo-Egypt?o=233&l=sp&t=sj&a=search-v3|hpb
16,Sales Engineer,BEDO Company  ,"Alexandria, Egypt ",Full Time | Experienced | 2+ Yrs of Exp | males_only | Sales/Retail | Engineering - Mechanical/Electrical | Sales | Mechatronics | Mechanical | Electrical | Communication | sales skills | Sales Target | Skills,https://wuzzuf.net/jobs/p/DFtcI3bP3A5Y-Sales-Engineer-BEDO-Company-Alexandria-Egypt?o=234&l=sp&t=sj&a=search-v3|hpb
16,Neighborhood Harmony Facilitator,Terre des hommes ,"Downtown, Cairo, Egypt ",Full Time | Part Time | Entry Level | 1 - 3 Yrs of Exp | Administration | Administration | Facilitator | Social Studies | Peacebuilding | Community Development | MS Office,https://wuzzuf.net/jobs/p/CMWOf60mJS7E-Neighborhood-Harmony-Facilitator-Terre-des-hommes-Cairo-Egypt?o=235&l=sp&t=sj&a=search-v3|hpb
16,WordPress Woo Commerce Developer,Pioneers Now ,"Sheraton, Cairo, Egypt ",Full Time | Experienced | 3 - 5 Yrs of Exp | IT/Software Development | Engineering - Telecom/Technology | Information Technology (IT) | Computer Science | WordPress | PHP | javaScript | CSS | HTML | Design,https://wuzzuf.net/jobs/p/gC3gM4ZSz6Hy-WordPress-Woo-Commerce-Developer-Pioneers-Now-Cairo-Egypt?o=236&l=sp&t=sj&a=search-v3|hpb
16,Digital Marketing Coordinator,Arab Development Co. ,"New Nozha, Cairo, Egypt ",Full Time | Entry Level | 1 - 4 Yrs of Exp | Marketing/PR/Advertising | Media/Journalism/Publishing | Digital Marketing | Marketing | Social Media | E-Marketing | Media Campaigns | social media campaigns | Digital | campaigns,https://wuzzuf.net/jobs/p/RFLxiHgZn4uR-Digital-Marketing-Coordinator-Arab-Development-Co-Cairo-Egypt?o=237&l=sp&t=sj&a=search-v3|hpb
16,Live Support Agent,elmenus.com ,"Maadi, Cairo, Egypt ",Full Time | Entry Level | 1 - 3 Yrs of Exp | Customer Service/Support | Customer Care | Customer Support | Handling | English | Communication | Typing speed | Skills | Customer Service | Call Center,https://wuzzuf.net/jobs/p/RxVErKTQSO1w-Live-Support-Agent-elmenus-com-Cairo-Egypt?o=238&l=sp&t=sj&a=search-v3|hpb
16,Senior Planning Specialist,EVA Cosmetics  ,"6th of October, Giza, Egypt ",Full Time | Experienced | 3 - 5 Yrs of Exp | Logistics/Supply Chain | Manufacturing/Production | Planning | Purchasing | Toll Manufacturing | Logistics | Oracle | Raw Materials | English | Microsoft Office,https://wuzzuf.net/jobs/p/q3AeFmGQpbGS-Senior-Planning-Specialist-EVA-Cosmetics-Giza-Egypt?o=239&l=sp&t=sj&a=search-v3|hpb
16,English Content Creator & Script Writer,SYE English Community ,"Dokki, Giza, Egypt ",Full Time | Part Time | Experienced | 2+ Yrs of Exp | Writing/Editorial | Marketing/PR/Advertising | Media/Journalism/Publishing | Content Writing | Script Writing | Media Production | Content Creation | Creative Writing | Social Media | Marketing,https://wuzzuf.net/jobs/p/eWLm4lVNE934-English-Content-Creator-Script-Writer-SYE-English-Community-Giza-Egypt?o=240&l=sp&t=sj&a=search-v3|hpb
17,Digital Marketing Specialist,Kick Start Interactive ,"Dokki, Giza, Egypt ",Full Time | Experienced | 3 - 4 Yrs of Exp | Marketing/PR/Advertising | Media/Journalism/Publishing | Content | Advertising | Digital Marketing | E-Marketing | English | Digital | Social Media | Marketing,https://wuzzuf.net/jobs/p/ZSlxlQWqX0HX-Digital-Marketing-Specialist-Kick-Start-Interactive-Giza-Egypt?o=241&l=sp&t=sj&a=search-v3|hpb
17,Data Entry Clerk,Mishkat Nour ,"Port Said, Egypt ",Full Time | Entry Level | 1 - 2 Yrs of Exp | males_preferred | Administration | Administration | computer | Data Entry | typing skills | word | Typing | Microsoft Office,https://wuzzuf.net/jobs/p/U5xWOmH8vpzB-Data-Entry-Clerk-Mishkat-Nour-Port-Said-Egypt?o=242&l=sp&t=sj&a=search-v3|hpb
17,Front Desk / Call Center Agent,Queens Health Care ,"New Cairo, Cairo, Egypt ",Full Time | Entry Level | 1 - 2 Yrs of Exp | Administration | Customer Service/Support | Front Desk | Microsoft Office | Office Management | Call Center | Customer Service | Customer Support | Customer Care | Communication Skills,https://wuzzuf.net/jobs/p/CROKHQyWiZRc-Front-Desk-Call-Center-Agent-Queens-Health-Care-Cairo-Egypt?o=243&l=sp&t=sj&a=search-v3|hpb
17,Budget Controller - (Automotive Background) - 6th of October,Nile Projects & Trading ,"6th of October, Giza, Egypt ",Full Time | Experienced | 7 - 10 Yrs of Exp | males_only | Accounting/Finance | Analyst/Research | Accounting | Finance | Financial Management | Financial Analysis | Communication Skills | Computer Skills | Microsoft Office | Microsoft Word,https://wuzzuf.net/jobs/p/D7qK1wbz1slD-Budget-Controller---Automotive-Background---6th-of-October-Nile-Projects-Trading-Giza-Egypt?o=244&l=sp&t=sj&a=search-v3|hpb
17,Senior Auditor,AlGammal Contracting ,"Giza, Egypt ",Full Time | Experienced | 6+ Yrs of Exp | Accounting/Finance | Audit | Financial Analysis | Auditing | Finance | Accounting | Communication skills | CIA | CPA,https://wuzzuf.net/jobs/p/5ZhO2w0x1eFc-Senior-Auditor-AlGammal-Contracting-Giza-Egypt?o=245&l=sp&t=sj&a=search-v3|hpb
17,Budget Controller (Retail Background) - 6th of October,Confidential ,"6th of October, Giza, Egypt ",Full Time | Experienced | 7 - 10 Yrs of Exp | males_only | Accounting/Finance | Analyst/Research | Accounting | Finance | Financial Management | Financial Analysis | Communication Skills | Computer Skills | Microsoft Office | Microsoft Word,https://wuzzuf.net/jobs/p/X0xH2fy2KSps-Budget-Controller-Retail-Background---6th-of-October-Giza-Egypt?o=246&l=sp&t=sj&a=search-v3|hpb
17,.Net Team Lead,Youxel ,"Cairo, Egypt ",Full Time | Manager | 8+ Yrs of Exp | IT/Software Development | Engineering - Telecom/Technology | Information Technology (IT) | Computer Science | .Net | Software Development | Desktop Development | HTML | ASYNC | Azure,https://wuzzuf.net/jobs/p/QO6rtt0kuv8O-Net-Team-Lead-Youxel-Cairo-Egypt?o=247&l=sp&t=sj&a=search-v3|hpb
17,Retail Sales Operations Director - Automotive Background,Confidential ,"6th of October, Giza, Egypt ",Full Time | Manager | 10+ Yrs of Exp | Operations/Management | Sales/Retail | Engineering | Automotive | Operations | Retail | Sales | Operations Management,https://wuzzuf.net/jobs/p/atTJTr51QkiT-Retail-Sales-Operations-Director---Automotive-Background-Giza-Egypt?o=248&l=sp&t=sj&a=search-v3|hpb
17,Pre Sales Engineer,Public Cloud Service ,"Dokki, Giza, Egypt ",Full Time | Experienced | 3 - 5 Yrs of Exp | IT/Software Development | Sales/Retail | Engineering - Telecom/Technology | Sales | Sales Target | networks | Networking | Engineering | Vmware | VMware vSphere,https://wuzzuf.net/jobs/p/NFXJFnwyAKAg-Pre-Sales-Engineer-Public-Cloud-Service-Giza-Egypt?o=249&l=sp&t=sj&a=search-v3|hpb
17,Call Center Manager,SSC Egypt ,"Maadi, Cairo, Egypt ",Full Time | Manager | 8 - 12 Yrs of Exp | Customer Service/Support | Operations/Management | Call Center | Customer Care | Customer Support | QA | Operations | Customer Service | Analysis | BPO,https://wuzzuf.net/jobs/p/N5uBT63en5H5-Call-Center-Manager-SSC-Egypt-Cairo-Egypt?o=250&l=sp&t=sj&a=search-v3|hpb
17,Production Manager (Pipe ),Confidential ,"Qalyub, Qalubia, Egypt ",Full Time | Manager | 5 - 10 Yrs of Exp | males_only | Operations/Management | Manufacturing/Production | Engineering - Mechanical/Electrical | Computer Skills | Manufacturing | Engineering | Industry | Leadership | Production | Factories,https://wuzzuf.net/jobs/p/06aexCZ00R9b-Production-Manager-Pipe-Qalubia-Egypt?o=251&l=sp&t=sj&a=search-v3|hpb
17,Operations Executive (Hygiene & Maintenance) - New Cairo,Trillium Preschool ,"New Cairo, Cairo, Egypt ",Full Time | Entry Level | 1 - 3 Yrs of Exp | females_only | Installation/Maintenance/Repair | Operations/Management | Quality | Preschool | Montessori | Food Hygiene | Maintenance,https://wuzzuf.net/jobs/p/JLjDco9XpT2L-Operations-Executive-Hygiene-Maintenance---New-Cairo-Trillium-Preschool-Cairo-Egypt?o=252&l=sp&t=sj&a=search-v3|hpb
17,Software Tester,Reach ,"New Cairo, Cairo, Egypt ",Part Time | Work From HomeExperienced | 2 - 4 Yrs of Exp | IT/Software Development | Quality | Engineering - Telecom/Technology | Bugs | Computer Science | Development | Information Technology (IT) | Quality Control | Software | Software Development,https://wuzzuf.net/jobs/p/qVImymEKuuiY-Software-Tester-Reach-Cairo-Egypt?o=253&l=sp&t=sj&a=search-v3|hpb
17,Magento Developer,Keys Group Services ,"Maadi, Cairo, Egypt ",Full Time | Experienced | 3 - 10 Yrs of Exp | IT/Software Development | Engineering - Telecom/Technology | Magento | Information Technology (IT) | MySQL | E-Commerce | Development | Computer Science | Communication | PHP,https://wuzzuf.net/jobs/p/9qQLlo1R9bd9-Magento-Developer-Keys-Group-Services-Cairo-Egypt?o=254&l=sp&t=sj&a=search-v3|hpb
17,Industrial Manager,Confidential ,"Cairo, Egypt ",Full Time | Manager | 10+ Yrs of Exp | Operations/Management | Manufacturing/Production | Engineering - Mechanical/Electrical | Engineering | Factory Management | Operations Management | Operating Systems | Product Management | Production Engineering | Cost Analysis,https://wuzzuf.net/jobs/p/wcXDZHjcmn9C-Industrial-Manager-Cairo-Egypt?o=255&l=sp&t=sj&a=search-v3|hpb
18,Senior Sales Specialist,Asset Tap ,"6th of October, Giza, Egypt ",Full Time | Experienced | 3 - 5 Yrs of Exp | Sales/Retail | Real Estate | Sales | Sales Target | Presentation | sales skills | Customer Service,https://wuzzuf.net/jobs/p/EQB86jbQEYdr-Senior-Sales-Specialist-Asset-Tap-Giza-Egypt?o=256&l=sp&t=sj&a=search-v3|hpb
18,Product Development Supervisor,Apart Auto ,"Katameya, Cairo, Egypt ",Full Time | Experienced | 3 - 6 Yrs of Exp | Engineering - Mechanical/Electrical | Automotive | Mechanical | Product Development | SAP | Sales | Product | Business Development | English,https://wuzzuf.net/jobs/p/ntu7SJD5mYyx-Product-Development-Supervisor-A-part-Auto-Cairo-Egypt?o=257&l=sp&t=sj&a=search-v3|hpb
